att,imu,gps,pwr
2022-07-01 04:22:25.267793+00:00,1656649345.2677932,55243.44,0.9937571765880155,0.9937571765880155,0.9937571765880155,-0.11156466277372865,-0.11156466277372865,-0.11156466277372865,-0.9937571765880155,-0.9937571765880155,-0.9937571765880155,-0.9165697176076991
2022-07-01 04:22:25.318586+00:00,1656649345.3185859,55243.49,0.908574791162084,0.908574791162084,0.908574791162084,-0.41772221495244355,-0.41772221495244355,-0.41772221495244355,-0.908574791162084,-0.908574791162084,-0.908574791162084,-0.9165824787411411
2022-07-01 04:22:25.369503+00:00,1656649345.3695033,55243.54,0.7311021945689149,0.7311021945689149,0.7311021945689149,-0.6822679686871694,-0.6822679686871694,-0.6822679686871694,-0.7311021945689149,-0.7311021945689149,-0.7311021945689149,-0.9165952702656603
2022-07-01 04:22:25.420505+00:00,1656649345.4205053,55243.59,0.47896956155606,0.47896956155606,0.47896956155606,-0.8778315095180826,-0.8778315095180826,-0.8778315095180826,-0.47896956155606,-0.47896956155606,-0.47896956155606,-0.9166080821214249
2022-07-01 04:22:25.471452+00:00,1656649345.4714518,55243.64,0.17841363676041255,0.17841363676041255,0.17841363676041255,-0.9839555753274248,-0.9839555753274248,-0.9839555753274248,-0.17841363676041255,-0.17841363676041255,-0.17841363676041255,-0.9166208790745366
2022-07-01 04:22:25.522284+00:00,1656649345.5222838,55243.69,-0.13955643466138998,-0.13955643466138998,-0.13955643466138998,-0.9902141190392112,-0.9902141190392112,-0.9902141190392112,0.13955643466138998,0.13955643466138998,0.13955643466138998,-0.9166336463766189
2022-07-01 04:22:25.572990+00:00,1656649345.5729902,55243.74,-0.4427032820683214,-0.4427032820683214,-0.4427032820683214,-0.8966681683019289,-0.8966681683019289,-0.8966681683019289,0.4427032820683214,0.4427032820683214,0.4427032820683214,-0.91664638119557
2022-07-01 04:22:25.623643+00:00,1656649345.623643,55243.79,-0.701051844001603,-0.701051844001603,-0.701051844001603,-0.7131103084530135,-0.7131103084530135,-0.7131103084530135,0.701051844001603,0.701051844001603,0.701051844001603,-0.9166591015445165
2022-07-01 04:22:25.673961+00:00,1656649345.673961,55243.84,-0.8880231730865028,-0.8880231730865028,-0.8880231730865028,-0.4597986994994431,-0.4597986994994431,-0.4597986994994431,0.8880231730865028,0.8880231730865028,0.8880231730865028,-0.9166717368955324
2022-07-01 04:22:25.724473+00:00,1656649345.7244732,55243.9,-0.9871651534789844,-0.9871651534789844,-0.9871651534789844,-0.15970272307263045,-0.15970272307263045,-0.15970272307263045,0.9871651534789844,0.9871651534789844,0.9871651534789844,-0.9166844202238157
2022-07-01 04:22:25.775132+00:00,1656649345.775132,55243.95,-0.9875582850330044,-0.9875582850330044,-0.9875582850330044,0.1572534058857593,0.1572534058857593,0.1572534058857593,0.9875582850330044,0.9875582850330044,0.9875582850330044,-0.9166971393310767
2022-07-01 04:22:25.826220+00:00,1656649345.8262196,55244.0,-0.8875021807579462,-0.8875021807579462,-0.8875021807579462,0.4608035146891674,0.4608035146891674,0.4608035146891674,0.8875021807579462,0.8875021807579462,0.8875021807579462,-0.9167099651433188
2022-07-01 04:22:25.877230+00:00,1656649345.8772304,55244.05,-0.6971289558881643,-0.6971289558881643,-0.6971289558881643,0.7169457572663903,0.7169457572663903,0.7169457572663903,0.6971289558881643,0.6971289558881643,0.6971289558881643,-0.9167227707555902
2022-07-01 04:22:25.928115+00:00,1656649345.9281151,55244.1,-0.43646489073065503,-0.43646489073065503,-0.43646489073065503,0.8997212897111402,0.8997212897111402,0.8997212897111402,0.43646489073065503,0.43646489073065503,0.43646489073065503,-0.9167355438476933
2022-07-01 04:22:25.978943+00:00,1656649345.9789429,55244.15,-0.13192129906349098,-0.13192129906349098,-0.13192129906349098,0.9912601933162659,0.9912601933162659,0.9912601933162659,0.13192129906349098,0.13192129906349098,0.13192129906349098,-0.9167483015865002
2022-07-01 04:22:26.030148+00:00,1656649346.0301483,55244.2,0.18829568927193385,0.18829568927193385,0.18829568927193385,0.9821123832849311,0.9821123832849311,0.9821123832849311,-0.18829568927193385,-0.18829568927193385,-0.18829568927193385,-0.9167611532512628
2022-07-01 04:22:26.081059+00:00,1656649346.0810592,55244.25,0.4875748072661359,0.4875748072661359,0.4875748072661359,0.873081214618314,0.873081214618314,0.873081214618314,-0.4875748072661359,-0.4875748072661359,-0.4875748072661359,-0.9167739300832864
2022-07-01 04:22:26.132087+00:00,1656649346.132087,55244.3,0.737882459020486,0.737882459020486,0.737882459020486,0.6749292382686357,0.6749292382686357,0.6749292382686357,-0.737882459020486,-0.737882459020486,-0.737882459020486,-0.9167867352681962
2022-07-01 04:22:26.183158+00:00,1656649346.1831582,55244.35,0.9130969810359709,0.9130969810359709,0.9130969810359709,0.4077424471685474,0.4077424471685474,0.4077424471685474,-0.9130969810359709,-0.9130969810359709,-0.9130969810359709,-0.9167995503429068
2022-07-01 04:22:26.234178+00:00,1656649346.234178,55244.41,0.9950626759008807,0.9950626759008807,0.9950626759008807,0.09924853162127281,0.09924853162127281,0.09924853162127281,-0.9950626759008807,-0.9950626759008807,-0.9950626759008807,-0.9168123516897339
2022-07-01 04:22:26.285230+00:00,1656649346.28523,55244.46,0.9756005975595059,0.9756005975595059,0.9756005975595059,-0.21955289577123563,-0.21955289577123563,-0.21955289577123563,-0.9756005975595059,-0.9756005975595059,-0.9756005975595059,-0.9168251600895437
2022-07-01 04:22:26.335996+00:00,1656649346.3359962,55244.51,0.8575391231002542,0.8575391231002542,0.8575391231002542,-0.5144187519448015,-0.5144187519448015,-0.5144187519448015,-0.8575391231002542,-0.8575391231002542,-0.8575391231002542,-0.9168378958739555
2022-07-01 04:22:26.386886+00:00,1656649346.3868861,55244.56,0.652377191757553,0.652377191757553,0.652377191757553,-0.7578944515396118,-0.7578944515396118,-0.7578944515396118,-0.652377191757553,-0.652377191757553,-0.652377191757553,-0.916850661725387
